0 1 18 1709 2143  8 (D 0,1,1) (S 17,46,46) (S 19,48,48) (S 120,48,49) (S 124,49,59) (S 141,59,69) (S 28,68,68) (D 0,1,1)
0 1 19 1668 2122  9 (D 0,1,1) (S 11,31,31) (S 15,39,39) (S 108,39,29) (S 10,29,29) (S 88,19,7) (S 76,7,20) (S 91,20,30) (D 0,1,1)
0 1 20 1756 2251  10 (D 0,1,1) (S 119,47,48) (S 121,48,59) (S 140,59,68) (S 30,70,70) (S 23,57,57) (S 64,57,67) (S 132,54,43) (S 117,47,37) (D 0,1,1)
0 1 21 1623 2029  10 (D 0,1,1) (S 112,43,44) (S 114,45,44) (S 115,46,45) (S 116,46,57) (S 133,54,55) (S 135,55,56) (S 134,55,44) (S 118,47,38) (D 0,1,1)
0 1 22 1705 2077  9 (D 0,1,1) (S 84,17,5) (S 85,17,27) (S 99,28,29) (S 89,19,18) (S 87,18,19) (S 86,18,6) (S 3,7,7) (D 0,1,1)
0 1 23 1551 2043  7 (D 0,1,1) (S 20,49,49) (S 109,39,38) (S 107,37,36) (S 113,45,36) (S 14,37,37) (D 0,1,1)
0 1 24 1748 2319  10 (D 0,1,1) (S 4,12,12) (S 13,34,34) (S 16,42,42) (S 128,52,41) (S 110,40,32) (S 103,32,31) (S 101,31,21) (S 83,16,4) (D 0,1,1)
0 1 25 1652 1868  8 (D 0,1,1) (S 2,3,3) (S 74,5,6) (S 98,28,27) (S 97,27,38) (S 106,37,25) (S 82,15,14) (D 0,1,1)
0 1 26 1623 1796  7 (D 0,1,1) (S 73,4,16) (S 81,14,24) (S 7,24,24) (S 6,23,23) (S 93,23,13) (D 0,1,1)
0 1 27 1747 1994  8 (D 0,1,1) (S 72,2,14) (S 94,23,24) (S 95,24,25) (S 96,25,26) (S 8,26,26) (S 9,27,27) (D 0,1,1)
0 1 28 533 609  4 (D 0,1,1) (S 71,1,2) (S 80,14,13) (D 0,1,1)
0 1 29 1756 2270  12 (D 0,1,1) (S 1,2,2) (S 163,78,67) (S 162,76,88) (S 173,88,101) (S 38,88,88) (S 40,90,90) (S 45,103,103) (S 175,90,91) (S 164,80,69) (S 24,59,59) (D 0,1,1)
